Subiect,"Tip Interventie","Motiv Interventie",Organizatie,Status,"Prioritate Caz","Data Deschidere","Data Inchidere","Nume Echipament","Atribuit Lui"
"Revizie Pathfast - pv 1207","Cu Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Scazut",2021-03-29,,,"Claudiu Herlea"
"Service Gastat navy - pv 1245","Cu Factura",Revizie,"Spitalul Orasenesc ""Prof. Dr. Ioan Puscas"" - CUI: 4291530",Inchis,"Nivel Scazut",2021-03-29,,"Gastat Navi","Claudiu Herlea"
"Revizie Pathfast - pv 1450","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Satu Mare - CUI: 3963722",Inchis,"Nivel Scazut",2021-03-29,,Pathfast,"Claudiu Herlea"
"Revizie Pathfast - pv 1449","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Satu Mare - CUI: 3963722",Inchis,"Nivel Scazut",2021-03-29,,Pathfast,"Claudiu Herlea"
"Service Gastat navy - pv 1451","Cu Factura",Cerere,"Spitalul Orasenesc ""Prof. Dr. Ioan Puscas"" - CUI: 4291530",Inchis,"Nivel Scazut",2021-03-29,,,"Claudiu Herlea"
"service Pathfast - pv 1583","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-03-29,,Pathfast,"Claudiu Herlea"
"verificari Valleylab - pv 1584","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-03-29,,,"Claudiu Herlea"
"verificari Valleylab - pv 1656","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-03-29,,,"Claudiu Herlea"
"predare Sensititre - pv 1729","Cu Factura",Cerere,"DSVSA Mures - CUI: 4322726",Inchis,"Nivel Scazut",2021-03-29,,,"Claudiu Herlea"
"verificare Hemochron - pv 2179","Cu Factura",Revizie,"Spitalul Clinic de Recuperare Cluj - CUI: 4288063",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"service valleylab FT10 - PV 2143","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Valleylab - pv 2276","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"Revizie Pathfast - pv 2368","Cu Factura",Revizie,"Spitalul Municipal Cluj - CUI: 4547117",Inchis,"Nivel Scazut",2021-05-19,,Pathfast,"Claudiu Herlea"
"verificari Valleylab - pv 2369","Cu Factura",Revizie,"Spitalul Municipal Cluj - CUI: 4547117",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Valleylab - pv 2487","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificare valleylab - pv 2488","Cu Factura",Revizie,"Spitalul Municipal Cluj - CUI: 4547117",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Valleylab - pv 2510","Cu Factura",Revizie,"Spitalul Municipal Cluj - CUI: 4547117",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Valleylab - pv 2856","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Valleylab - pv 2855","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Valleylab - pv 3039","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Valleylab - pv 3040","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"verificari Monnal T75 - pv 3038","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-05-19,,,"Claudiu Herlea"
"service Gastat 735 - pv 3435","Cu Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Scazut",2021-06-03,,,"Claudiu Herlea"
"Revizie Pathfast - pv 3467","Cu Factura",Revizie,"Sp. Orasenesc Negresti Oas - CUI: 3963960",Inchis,"Nivel Scazut",2021-06-03,,,"Claudiu Herlea"
"service valleylab FT10 - PV 3560","Cu Factura",Revizie,"Spital Judetean  Tg.Mures - CUI: 24014380",Inchis,"Nivel Scazut",2021-06-04,,,"Claudiu Herlea"
"service valleylab FT10 - PV 3561","Cu Factura",Revizie,"Spital Judetean  Tg.Mures - CUI: 24014380",Inchis,"Nivel Scazut",2021-06-04,,,"Claudiu Herlea"
"intretinere Hemochron - pv 3698","Cu Factura",Cerere,"Spitalul Municipal Cluj - CUI: 4547117",Inchis,"Nivel Scazut",2021-06-14,,,"Claudiu Herlea"
"mentenanta Pathfast - pv 3781","Cu Factura",Revizie,"Spit Clinic de Boli Infectioase Cluj - CUI: 4485715",Inchis,"Nivel Scazut",2021-06-15,,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 3830","Cu Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Scazut",2021-07-02,,Pathfast,"Claudiu Herlea"
"service Hemochron - pv 4054","Cu Factura",Cerere,"Instit.Inimii N.Stancioiu - CUI: 4617719",Inchis,"Nivel Scazut",2021-07-02,,,"Claudiu Herlea"
"service valleylab LS10 - PV 4127","Cu Factura",Cerere,"Spitalul Municipal Dej - CUI: 4305997",Inchis,"Nivel Scazut",2021-07-02,,,"Claudiu Herlea"
"mentenanta Pathfast - pv 4166","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2021-07-02,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 4167","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2021-07-02,,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 4960","Cu Factura",Cerere,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Scazut",2021-08-11,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 5000","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-08-11,,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 5186","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-08-17,,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 5166","Cu Factura",Cerere,"Spitalul Jud. Urgenta Alba - CUI: 4613342",Inchis,"Nivel Scazut",2021-08-17,,Pathfast,"Claudiu Herlea"
"verificari Valleylab - pv 5291","Cu Factura",Revizie,"Spital Regina Maria Cluj - CUI: ",Inchis,"Nivel Scazut",2021-08-24,,,"Claudiu Herlea"
"mentenanta Pathfast - pv 5466","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Scazut",2021-08-30,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 5546","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2021-09-06,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 5547","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2021-09-06,,Pathfast,"Claudiu Herlea"
"service nebulizator - PV 5545","Cu Factura",Revizie,"UM 0502 Cabinet Medical Alba Iulia - CUI: ",Inchis,"Nivel Scazut",2021-09-06,,,"Claudiu Herlea"
"mentenanta Pathfast - pv 5467","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Scazut",2021-09-06,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast ATI - pv 5583","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Scazut",2021-09-06,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast ATI1 - pv 5583","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Scazut",2021-09-06,,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 5875","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-10-08,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 5874","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-10-08,,,"Claudiu Herlea"
"service valleylab TRIAD - PV 6097","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-10-08,,,"Claudiu Herlea"
"service valleylab TRIAD - PV 6269","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-11-26,,,"Claudiu Herlea"
"service valleylab TRIAD - PV 6986","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-11-26,,,"Claudiu Herlea"
"service valleylab TRIAD - PV 7584","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2021-11-26,,,"Claudiu Herlea"
"service Pathfast - pv 7286","Cu Factura",Cerere,"Sp. Orasenesc Negresti Oas - CUI: 3963960",Inchis,"Nivel Scazut",2021-11-26,,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 7419","Cu Factura",Cerere,"Sp. Orasenesc Negresti Oas - CUI: 3963960",Revenire,"Nivel Scazut",2021-11-26,,Pathfast,"Claudiu Herlea"
"instalare Pathfast - pv 7965","Cu Factura",Instalare,"Sp. Orasenesc Negresti Oas - CUI: 3963960",Inchis,"Nivel Scazut",2021-12-10,,,"Claudiu Herlea"
"mentenanta Pathfast - pv 7964","Cu Factura",Revizie,"Sp. Orasenesc Negresti Oas - CUI: 3963960",Inchis,"Nivel Scazut",2021-12-10,,Pathfast,"Claudiu Herlea"
"PIF Pathfast - pv 7925","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2021-12-10,,Pathfast,"Claudiu Herlea"
"service valleylab FT10 - PV 8039","Cu Factura",Revizie,"Spital Judetean  Tg.Mures - CUI: 24014380",Inchis,"Nivel Scazut",2021-12-17,,,"Claudiu Herlea"
"service valleylab LIGASURE - PV 8041","Cu Factura",Revizie,"Spital Judetean  Tg.Mures - CUI: 24014380",Inchis,"Nivel Scazut",2021-12-17,,,"Claudiu Herlea"
"service Pathfast - pv 8355","Cu Factura",Revizie,"Sp. Municipal Blaj - CUI: 4934679",Inchis,"Nivel Scazut",2022-01-07,,Pathfast,"Claudiu Herlea"
"service valleylab LIGASURE - PV 8375","Cu Factura",Revizie,"Spital Judetean  Tg.Mures - CUI: 24014380",Inchis,"Nivel Scazut",2022-01-07,,,"Claudiu Herlea"
"Service Gastat 735 - pv 03","Cu Factura",Cerere,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Scazut",2022-01-07,,"Gastat 735","Claudiu Herlea"
"mentenanta Pathfast - pv 24","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Satu Mare - CUI: 3963722",Inchis,"Nivel Scazut",2022-01-07,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast ATI - pv 134","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2022-01-14,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast UPU - pv 134","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2022-01-14,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast UPU- pv 341","Cu Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Scazut",2022-01-14,,,"Claudiu Herlea"
"mentenanta Pathfast COVID - pv 341","Cu Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Scazut",2022-01-14,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 532","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2022-01-21,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 532","Cu Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Scazut",2022-02-04,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 768","Cu Factura",Revizie,"Spitalul Cl. Jud.de Urgenta SIBIU - CUI: 4240898",Inchis,"Nivel Scazut",2022-02-04,,Pathfast,"Claudiu Herlea"
"update soft UNIVERO - PV 769","Cu Factura",Cerere,"Spitalul Cl. Jud.de Urgenta SIBIU - CUI: 4240898",Inchis,"Nivel Scazut",2022-02-04,,,"Claudiu Herlea"
"mentenanta GASTAT 1830- pv 770","Cu Factura",Revizie,"Spitalul Cl. Jud.de Urgenta SIBIU - CUI: 4240898",Inchis,"Nivel Scazut",2022-02-04,,,"Claudiu Herlea"
"mentenanta Pathfast - pv 771","Cu Factura",Revizie,"Spitalul Cl. Jud.de Urgenta SIBIU - CUI: 4240898",Inchis,"Nivel Scazut",2022-02-04,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 991","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2022-02-11,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 992","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2022-02-11,,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 1264","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2022-02-23,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 1210","Cu Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Scazut",2022-02-23,,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast - pv 1211","Cu Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Scazut",2022-02-23,,Pathfast,"Claudiu Herlea"
"service valleylab  - PV 1212","Cu Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Scazut",2022-02-23,,,"Claudiu Herlea"
"service valleylab - pv 1551","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2022-03-04,,,"Claudiu Herlea"
"service Gastat 735 - pv 1666","Cu Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Scazut",2022-03-14,,"Gastat 735","Claudiu Herlea"
"mentenanta Pathfast - pv 1803","Cu Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Scazut",2022-03-14,,Pathfast,"Claudiu Herlea"
"service Unyvero - pv 1791","Cu Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Scazut",2022-03-14,,,"Claudiu Herlea"
"service valleylab - pv 1878","Cu Factura",Cerere,"Spitalul Militar de Urgenta Sibiu - CUI: ",Inchis,"Nivel Scazut",2022-03-23,,,"Claudiu Herlea"
"service valleylab - pv 1955","Cu Factura",Cerere,"Spitalul Militar de Urgenta Sibiu - CUI: ",Inchis,"Nivel Scazut",2022-03-23,,,"Claudiu Herlea"
"verificari Valleylab -","Cu Factura",Revizie,"Spitalul Municipal Cluj - CUI: 4547117",Inchis,"Nivel Mediu",2023-03-07,2023-03-07,VCM,"Claudiu Herlea"
"service Pathfast - pv 1530","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-03-07,2023-03-07,Pathfast,"Claudiu Herlea"
"service Pathfast - pv 1691","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-03-14,2023-03-14,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-03-21,2023-03-21,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-03-21,2023-03-21,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-03-22,2023-03-22,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-03-22,2023-03-22,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Mediu",2023-03-23,2023-03-23,Pathfast,"Claudiu Herlea"
"verificari Valleylab -","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-03-28,2023-03-29,Valleylab,"Claudiu Herlea"
"verificari Valleylab -","Cu Factura",Revizie,"Spitalul Municipal Cluj - CUI: 4547117",Inchis,"Nivel Mediu",2023-03-30,2023-03-30,Valleylab,"Claudiu Herlea"
"service Spotchem - pv 2372","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Mediu",2023-04-10,2023-04-10,Spotchem,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Ridicat",2023-04-25,2023-04-25,Pathfast,"Claudiu Herlea"
"verificari Monnal","Cu Factura",Revizie,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Mediu",2023-05-03,2023-05-05,"Ventilator Monnal T75","Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Spitalul Cl. Jud.de Urgenta SIBIU - CUI: 4240898",Inchis,"Nivel Mediu",2023-05-04,2023-05-04,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Mediu",2023-05-09,2023-05-10,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Mediu",2023-05-09,2023-05-10,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Sp. Orasenesc Negresti Oas - CUI: 3963960",Inchis,"Nivel Mediu",2023-05-11,2023-05-12,Pathfast,"Claudiu Herlea"
"service Pathfast pv 3185","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Satu Mare - CUI: 3963722",Inchis,"Nivel Ridicat",2023-05-16,2023-05-16,Pathfast,"Claudiu Herlea"
"verificari Valleylab -","Cu Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-05-24,2023-05-24,Valleylab,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-05-30,2023-05-30,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Mediu",2023-05-31,2023-05-31,"Gastat 735","Claudiu Herlea"
"service Hemochron","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-05-29,2023-05-29,"Hemochron Signature Elite","Claudiu Herlea"
"verificari Valleylab -","Fara Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-06-07,2023-06-07,Valleylab,"Claudiu Herlea"
"verificari Valleylab -","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-06-12,2023-06-12,Valleylab,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-06-12,2023-06-12,Pathfast,"Claudiu Herlea"
"mentenanta Laringoscop","Fara Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Scazut",2023-06-12,2023-06-12,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Mediu",2023-06-15,2023-06-15,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-06-20,2023-06-20,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spit Clinic de Boli Infectioase Cluj - CUI: 4485715",Inchis,"Nivel Mediu",2023-06-20,2023-06-20,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Spital Judetean de Urgenta Zalau - CUI: 4291719",Inchis,"Nivel Mediu",2023-06-28,2023-06-28,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Cl. de Copii Cluj Napoca - CUI: 4426352",Inchis,"Nivel Mediu",2023-08-02,2023-08-02,Pathfast,"Claudiu Herlea"
"verificari Valleylab -","Cu Factura",Revizie,"Dermavison SRL - CUI: 26676040",Inchis,"Nivel Mediu",2023-06-22,2023-06-22,Valleylab,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Satu Mare - CUI: 3963722",Inchis,"Nivel Mediu",2023-05-16,2023-05-16,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Mediu",2023-07-26,2023-07-26,Pathfast,"Claudiu Herlea"
"mentenanta Spotchem","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Deva - CUI: 4374385",Inchis,"Nivel Mediu",2023-07-26,2023-07-26,Spotchem,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"SPITAL MUNICIPAL BRAD - CUI: 4944672",Inchis,"Nivel Mediu",2023-06-15,2023-06-15,Pathfast,"Claudiu Herlea"
"service Gastat","Fara Factura",Cerere,"Sp. Cl. de Urg. 'Avram Iancu' Oradea - CUI: 4784130",Inchis,"Nivel Mediu",2023-07-27,2023-07-27,"Gastat 735","Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Mediu",2023-08-08,2023-08-08,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spit. Jud. de Urg 'Dr. C-tin Opris'Baia Mare - CUI: 3694594",Inchis,"Nivel Mediu",2023-08-08,2023-08-08,Pathfast,"Claudiu Herlea"
"verificari Valleylab -","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-08-17,2023-08-17,Valleylab,"Claudiu Herlea"
"verificari Valleylab -","Fara Factura",Cerere,"Spitalul Militar de Urgenta Sibiu - CUI: ",Inchis,"Nivel Mediu",2023-08-21,2023-08-21,Valleylab,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-09-05,2023-09-05,Pathfast,"Claudiu Herlea"
"verificari Hemochron","Fara Factura",Cerere,"Institutul de Urgenta pt. Boli Cardiovasculare si Transplant Targu Mures - CUI: 32051606",Inchis,"Nivel Mediu",2023-09-05,2023-09-05,"Hemochron Signature Elite","Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-09-07,2023-09-07,Pathfast,"Claudiu Herlea"
"verificari Hemochron","Fara Factura",Cerere,"Institutul de Urgenta pt. Boli Cardiovasculare si Transplant Targu Mures - CUI: 32051606",Inchis,"Nivel Mediu",2023-09-14,2023-09-14,"Hemochron Signature Elite","Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-09-14,2023-09-14,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-09-14,2023-09-14,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Cerere,"Sp. Municipal Gherla - CUI: 4546995",Inchis,"Nivel Mediu",2023-09-19,2023-09-19,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spital Jud.de Urgenta Bistrita Nasaud - CUI: 4347593",Inchis,"Nivel Mediu",2023-09-25,2023-09-25,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Spitalul Jud. de Urgenta Cluj - CUI: 4288080",Inchis,"Nivel Mediu",2023-09-26,2023-09-26,Pathfast,"Claudiu Herlea"
"mentenanta Pathfast","Fara Factura",Revizie,"Sp. Orasenesc Negresti Oas - CUI: 3963960",Inchis,"Nivel Mediu",2023-09-27,2023-09-27,Pathfast,"Claudiu Herlea"
"verificari Valleylab -","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-09-28,2023-09-28,Valleylab,"Claudiu Herlea"
"verificari Monnal","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-09-28,2023-09-28,"Ventilator Monnal T75","Claudiu Herlea"
"verificari Monnal","Cu Factura",Revizie,"Spitalul Cl. Jud. de Urg. Tg Mures - CUI: 4323209",Inchis,"Nivel Mediu",2023-09-28,2023-09-28,"Ventilator Monnal T75","Claudiu Herlea"
