Subiect,"Tip Interventie","Motiv Interventie",Organizatie,Status,"Prioritate Caz","Data Deschidere","Data Inchidere","Nume Echipament","Atribuit Lui"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-06-28,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-06-28,,Pathfast,"Razvan Dinescu"
"Predare analizor Pathfast","Fara Factura",Cerere,"Spital de Urgenta al M.A.I. Dr. Dimitrie Gerota - CUI: 4283767",Inchis,"Nivel Scazut",2016-06-28,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-06-28,,Pathfast,"Razvan Dinescu"
"Verificare si calibrare analizor Pathfast","Fara Factura",Cerere,"Spitalul Jud. Buzau - CUI: 4055750",Inchis,"Nivel Scazut",2016-06-30,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-06-30,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-06-30,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-06-30,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-06-30,,Pathfast,"Razvan Dinescu"
"Eroare de calibrare analizor Pathfast","Fara Factura",Revizie,"Spit. Judetean Giurgiu - CUI: 4352620",Inchis,"Nivel Scazut",2016-07-04,,Pathfast,"Razvan Dinescu"
"Eroare de calibrare Gastat 603","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-07-12,,,"Razvan Dinescu"
"Curatare si verificare analizor Pathfast","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2016-07-12,,Pathfast,"Razvan Dinescu"
"Predare echipament Gastat 603","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-07-13,,,"Razvan Dinescu"
"Ecran defect Pathfast","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2016-07-13,,Pathfast,"Razvan Dinescu"
"Predare Gastat 603","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-07-28,,,"Razvan Dinescu"
"Verificare Gastat 603 ","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-07-28,,,"Razvan Dinescu"
"Verificare Gastat 1830","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-07-28,,,"Razvan Dinescu"
"Analizor biochimie URIT 8030","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2016-07-28,,,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-07-28,,Pathfast,"Razvan Dinescu"
"Revizie analizor Parthfast","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-07-28,,,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-07-28,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-07-28,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-07-28,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-07-28,,Pathfast,"Razvan Dinescu"
"Calibrare si verificare analizor Pathfast","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2016-08-04,,Pathfast,"Razvan Dinescu"
"Gastat 1835 defect","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2016-08-04,,,"Razvan Dinescu"
"Nebulizator Minibio defect","Fara Factura",Cerere,"Sp. Obstetrica Ginecologie Braila - CUI: 4205610",Inchis,"Nivel Scazut",2016-08-04,,,"Razvan Dinescu"
"Predare analizor Gastat 1835 Upu Galati","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2016-08-10,,,"Razvan Dinescu"
"Curatare si verificare analizor Pathfast","Fara Factura",Cerere,"Spital Clinic Jud. de Urgenta Galati - CUI: 3126853",Inchis,"Nivel Scazut",2016-08-10,,Pathfast,"Razvan Dinescu"
"Analizor biochimie URIT 8031 ","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2016-08-10,,,"Razvan Dinescu"
"Predare nebulizator Minibio","Fara Factura",Revizie,"Sp. Obstetrica Ginecologie Braila - CUI: 4205610",Inchis,"Nivel Scazut",2016-08-10,,,"Razvan Dinescu"
"Aparat de dezinfectie Biowind 500 defect","Cu Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2016-08-17,,,"Razvan Dinescu"
"Calibrare analizor Pathfast","Fara Factura",Cerere,"Institutul Clinic Fundeni - CUI: 4204003",Inchis,"Nivel Scazut",2016-08-17,,Pathfast,"Razvan Dinescu"
"Mentenanta lunara Pathfast ","Cu Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-08-22,,Pathfast,"Razvan Dinescu"
"Schimbare ecran touchscreen Pathfast","Fara Factura",Cerere,"UM 02482 - CUI: 4364594",Inchis,"Nivel Scazut",2016-08-31,,Pathfast,"Razvan Dinescu"
"Mentenanta periodica Pathfast","Fara Factura",Revizie,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2016-08-31,,Pathfast,"Razvan Dinescu"
"Inlocuire Urit 3000 Plus defect","Fara Factura",Cerere,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2016-08-31,,,"Razvan Dinescu"
"Urit 3000 Plus defect","Fara Factura",Cerere,"DSVSA Tulcea - CUI: 3721958",Preluat,"Nivel Scazut",2016-08-31,,,"Razvan Dinescu"
"Remediere defectiune Pathfast","Fara Factura",Cerere,"Institutul Clinic Fundeni - CUI: 4204003",Inchis,"Nivel Scazut",2016-09-01,,Pathfast,"Razvan Dinescu"
"Mobiwatch Minibio defect","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-01,,,"Razvan Dinescu"
"Mobiwatch Maxibio defect","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-01,,,"Razvan Dinescu"
"Calibrare analizor Pathfast","Fara Factura",Cerere,"UM 02175 - CUI: 4301383",Inchis,"Nivel Scazut",2016-09-05,,Pathfast,"Razvan Dinescu"
"Revizie periodica analizor Pathfast","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2016-09-08,,,"Razvan Dinescu"
"Revizie periodica Pathfast","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2016-09-08,,Pathfast,"Razvan Dinescu"
"Revizie periodica Pathfast","Fara Factura",Cerere,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2016-09-08,,Pathfast,"Razvan Dinescu"
"Nebulizator SR 2 defect","Fara Factura",Cerere,"Spit.Cl.de urgenta Gr. Alexandrescu-Bucuresti - CUI: 4284134",Inchis,"Nivel Scazut",2016-09-13,,,"Razvan Dinescu"
"Predare Nebulizator SR 2","Cu Factura",Cerere,"Spit.Cl.de urgenta Gr. Alexandrescu-Bucuresti - CUI: 4284134",Inchis,"Nivel Scazut",2016-09-13,,,"Razvan Dinescu"
"Gastat 1830 ","Fara Factura",Cerere,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-09-13,,,"Razvan Dinescu"
"Instalare analizor Pathfast","Fara Factura",Instalare,"Spital Municipal Caracal - CUI: 4395086",Inchis,"Nivel Scazut",2016-09-13,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-09-13,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-09-13,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-09-13,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-09-13,,,"Razvan Dinescu"
"Revizie analizor Pathfast","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-09-13,,Pathfast,"Razvan Dinescu"
"Revizie Electrocauter Valleylab","Cu Factura",Revizie,"Medicover SRL - CUI: 15446991",Inchis,"Nivel Scazut",2016-09-13,,,"Razvan Dinescu"
"Revizie Ligasure 8 ","Cu Factura",Revizie,"Medicover SRL - CUI: 15446991",Inchis,"Nivel Scazut",2016-09-13,,,"Razvan Dinescu"
"Calibrare analizor Pathfast","Fara Factura",Cerere,"Spitalul Cl.de Urgenta Floreasca - CUI: 4505332",Inchis,"Nivel Scazut",2016-09-19,,Pathfast,"Razvan Dinescu"
"Mentenanta Nebulizator SR4 PV 5002","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Mentenanta Nebulizator SR4 PV 5003","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Mentenanta Nebulizator SR4 PV 5004","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Mentenanta Nebulizator SR4 PV 5005","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Mentenanta Nebulizator SR4 PV 5006","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Mentenanta Nebulizator SR4 PV 5007","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Mentenanta Nebulizator SR2 PV 5008","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Mentenanta Nebulizator SR2 PV 5009","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-09-21,,,"Razvan Dinescu"
"Valleylab Force 2 defect PV 5086","Fara Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-09-22,,,"Razvan Dinescu"
"Predare electrocauter Valleylab Force 2  PV 5090, 5091","Cu Factura",Cerere,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-09-22,,,"Razvan Dinescu"
"Pathfast defect  PV 5092","Cu Factura",Cerere,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Preluat,"Nivel Scazut",2016-09-22,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast PV 5047","Cu Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-09-22,,Pathfast,"Razvan Dinescu"
"Revizie Electrocauter Valleylab B.O. PV 5046","Cu Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-09-22,,,"Razvan Dinescu"
"Revizie analizor Pathfast  PV 5212","Cu Factura",Revizie,,Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
"Verificare periodica analizor Pathfast PV 4817","Fara Factura",Revizie,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2016-09-27,,,"Razvan Dinescu"
"Revizie analizor Pathfast PV 4836","Cu Factura",Revizie,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
" Pathfast: Eroare calibrare; Eroare M0106  PV 5179","Fara Factura",Cerere,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
"Spotchem 4430 - Cab Med Alexandria PV 5213","Cu Factura",Revizie,,Preluat,"Nivel Scazut",2016-09-27,,,"Razvan Dinescu"
"Revizie Pathfast PV 4835","Cu Factura",Revizie,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
"Revizie Pathfat PV 4834","Cu Factura",Revizie,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2016-09-27,,,"Razvan Dinescu"
"Revizie analizor Pathast PV 5176","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast PV 5177","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-09-27,,,"Razvan Dinescu"
"Revizie Pathast PV 5111","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast PV 5112","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
"Revizie Pathfast PV 5113","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-09-27,,Pathfast,"Razvan Dinescu"
"Revizie analizor Spotchem UM0638 PV 5410 ","Cu Factura",Revizie,"Cabinet Medical Miercurea-Ciuc - CUI: ",Inchis,"Nivel Scazut",2016-10-07,,Spotchem,"Razvan Dinescu"
"Revizie analizor Spotchem UM0626 PV5419 Sf. Gheorghe","Cu Factura",Revizie,"Cabinet Medical Sf.Gheorghe - CUI: ",Preluat,"Nivel Scazut",2016-10-07,,Spotchem,"Razvan Dinescu"
"Revizie analizor Spotchem UM41 PV 5458","Cu Factura",Revizie,"Cabinet Medical Bran - CUI: ",Preluat,"Nivel Scazut",2016-10-07,,Spotchem,"Razvan Dinescu"
"Revizie Spotchem EZ, Brasov PV 5730","Cu Factura",Revizie,"Cabinet Medical Brasov - CUI: ",Preluat,"Nivel Scazut",2016-10-24,,Spotchem,"Razvan Dinescu"
"Calibrare analizor Pathfast Cardio Targoviste PV 5725","Fara Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-10-24,,Pathfast,"Razvan Dinescu"
"Gastat 603ie, verificare si inlocuire electrozi de Glc si Lac. PV 5644","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Curatare si verificare analizor Pathfast PV 5785","Fara Factura",Revizie,"Spit.Jud de urgenta Calarasi - CUI: 3233078",Inchis,"Nivel Scazut",2016-10-24,,Pathfast,"Razvan Dinescu"
"Urit 8030 PV 5339","Cu Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Gastat Navi PV 5339","Fara Factura",Revizie,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2016-10-24,,"Gastat Navi","Razvan Dinescu"
"Analizor biochimie Alera defect. PV 5714","Fara Factura",Revizie,"Cardiomedsal SRL - CUI: RO26673744",Inchis,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Revizie analizor Pathfast PV 5481","Fara Factura",Cerere,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Nou,"Nivel Scazut",2016-10-24,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast /ATI PV 5480 ","Fara Factura",Revizie,"Spital Clinic Urgenta SF Ioan Bucuresti - CUI: 4204178",Inchis,"Nivel Scazut",2016-10-24,,Pathfast,"Razvan Dinescu"
"Verificare Pathfast - UPU PV.5568","Fara Factura",Cerere,"Spit.Jud de urgenta Calarasi - CUI: 3233078",Inchis,"Nivel Scazut",2016-10-24,,Pathfast,"Razvan Dinescu"
"Nebulizator Maxibio defect PV 5579","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"URIT 8030 PV. 5615","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Valleylab Ligasure defect. PV5774","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Preluat,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Predare nebulizator Maxibio PV5774","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Urit - 3000 UPU","Cu Factura",Revizie,"A&A Medical Vet SRL - CUI: RO6641918",Nou,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Urit - 3000 UPU PV 5609","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Revenire,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Urit 3000 PV 5627","Fara Factura",Revizie,"Spitalul de Urgenta Tulcea - CUI: 4026712",Inchis,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Revizie analizor Pathfast PV.5212","Fara Factura",Revizie,"Sp.Jud.de Urgenta Alexandria - CUI: 4253650",Inchis,"Nivel Scazut",2016-10-24,,Pathfast,"Razvan Dinescu"
"Hemochron Response defect PV. 5803","Cu Factura",Revizie,"Instit. Boli Cardiovasculare Iasi - CUI: 8615184",Preluat,"Nivel Scazut",2016-10-24,,,"Razvan Dinescu"
"Eraore de calibrare Pathfast  PV. 5941","Fara Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2016-11-02,,Pathfast,"Razvan Dinescu"
"Mentenata periodica Pathfast si verificare QC PV.6389","Fara Factura",Revizie,"Spital univ.de urgenta Bucuresti - CUI: 4283570",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Revizie analizor Pathfast UPU PV.5308","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast Cardio PV.5309","Cu Factura",Revizie,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Verificare Gastat 1830  PV.5307","Fara Factura",Cerere,"Sp. Jud. de Urg. Targoviste - CUI: 4206845",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Revizie Pathfast PV.5891","Cu Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Revizie Electrocautere Valleylab B.O.","Cu Factura",Revizie,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Revizie analizor Pathfast PV. 5234","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast PV.5232","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast PV.5233","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Predare analizor Pathfast PV. 5904","Cu Factura",Cerere,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Predare echipament Valleylab PV.5090","Cu Factura",Cerere,"Sp.Cl.de Urg.'SF Pantelimon' - CUI: 4203881",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Revizie analizor Pathfast PV.5229","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Revizie analizor Pathfast PV.5230","Cu Factura",Revizie,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Urit 3000 defect ","Cu Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Predare Spothem SP 4430","Cu Factura",Revizie,"UM 0502 Cabinet Medical Targoviste - CUI: ",Inchis,"Nivel Scazut",2016-11-16,,Spotchem,"Razvan Dinescu"
"Eroare de calibrare Pathfast  PV.5970","Fara Factura",Cerere,"Sp. Cl. de Urg. Bagdasar-Arseni - CUI: 4943871",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Instalare analizor Pathfast PV.6192","Cu Factura",Instalare,"Spitalul Clinic Dr.I.Cantacuzino - CUI: 4203490",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Instalare Gastat Navi PV.6187","Cu Factura",Instalare,"Spitalul Clinic Dr.I.Cantacuzino - CUI: 4203490",Inchis,"Nivel Scazut",2016-11-16,,"Gastat Navi","Razvan Dinescu"
"Instalare Hemochron Elite PV.6190","Cu Factura",Instalare,"Spitalul Clinic Dr.I.Cantacuzino - CUI: 4203490",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Instalare VersaTrek ","Cu Factura",Instalare,"Synevo Romania SRL - CUI: 6479639",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Revizie analizor Pathfast PV. 6006","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Revizie electrocautere Valleylab B.O. PV.5971","Cu Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - Balotesti - CUI: 8372077",Inchis,"Nivel Scazut",2016-11-16,,,"Razvan Dinescu"
"Eroare calibrare Pathfast ","Fara Factura",Cerere,"Spitalul Jud. Buzau - CUI: 4055750",Inchis,"Nivel Scazut",2016-11-16,,Pathfast,"Razvan Dinescu"
"Eraoare calibrata analizor Pathfast PV.5941","Fara Factura",Cerere,"Spitalul Cl.Jud.Urg.Brasov - CUI: 4384117",Inchis,"Nivel Scazut",2016-11-18,,Pathfast,"Razvan Dinescu"
"Repunere in functioune analizor Pathfast ","Fara Factura",Cerere,"Spitalul Jud. de Urgenta Constanta - CUI: 4301103",Inchis,"Nivel Scazut",2016-12-07,,Pathfast,"Razvan Dinescu"
"Calibrare analizor Pathfast","Fara Factura",Cerere,"UM 02175 - CUI: 4301383",Inchis,"Nivel Scazut",2016-12-07,,Pathfast,"Razvan Dinescu"
"Verificare analizor Pathfast - Cardiologie Balotesti","Fara Factura",Revizie,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2017-01-23,,Pathfast,"Razvan Dinescu"
"Mentenanta perdiodica Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2017-01-23,,Pathfast,"Razvan Dinescu"
"Mentenanta periodica Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2017-01-23,,Pathfast,"Razvan Dinescu"
"Mentenanta periodica Pathfast","Cu Factura",Revizie,"Inst. de Boli Cardiovasculare 'CC Iliescu' - CUI: 4203628",Inchis,"Nivel Scazut",2017-01-23,,Pathfast,"Razvan Dinescu"
"Urit - 8030 defect","Fara Factura",Cerere,"Spit.Jud.de Urgenta Braila - CUI: 4342863",Inchis,"Nivel Scazut",2017-01-23,,,"Razvan Dinescu"
"Verificare periodica Pathfast","Fara Factura",Revizie,"Spit.Jud.de Urg.Dr.Fogolyan Kristof Sf.Gheorghe - CUI: 4202010",Inchis,"Nivel Scazut",2017-01-23,,Pathfast,"Razvan Dinescu"
"Verificare si ridicare analizor Pathfast de la beneficiar PV.369","Fara Factura",Cerere,"Sp. Universitar de Urgenta Elias - CUI: 4192537",Inchis,"Nivel Scazut",2017-02-10,,,"Razvan Dinescu"
"Verificare analizor Pathfast PV.749","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2017-02-10,,Pathfast,"Razvan Dinescu"
"Urit 3000Plus PV.726","Fara Factura",Cerere,"Sp.Agrippa Ionescu Bucuresti - CUI: 8372077",Inchis,"Nivel Scazut",2017-02-10,,,"Razvan Dinescu"
